Date,Open,High,Low,Close,Adj Close,Volume
3/7/2004,null,null,null,null,null,null
3/8/2004,4888.08,4910.390137,4865.009766,4898.410156,4898.410156,0
3/9/2004,4898.41,4906.870117,4889.640137,4905.100098,4905.100098,0
3/10/2004,4904.65,4912.959961,4899.77002,4909.52002,4909.52002,0
3/11/2004,4909.97,4918.560059,4902.660156,4916.060059,4916.060059,0
3/14/2004,null,null,null,null,null,null
3/15/2004,4916.69,4970.169922,4888.97998,4923.180176,4923.180176,0
3/16/2004,4923.18,4945.310059,4912.52002,4915.160156,4915.160156,0
3/17/2004,4915.16,4919.22998,4868.109863,4914.009766,4914.009766,0
3/18/2004,4914.01,4956.649902,4907.569824,4954.669922,4954.669922,0
3/21/2004,null,null,null,null,null,null
3/22/2004,4976.38,5040.350098,4975.830078,5037.120117,5037.120117,0
3/23/2004,5036.52,5055.439941,5028.560059,5044.600098,5044.600098,0
3/24/2004,5044.45,5078.930176,5025.879883,5075.069824,5075.069824,0
3/25/2004,5074.57,5096.379883,5070.669922,5089.640137,5089.640137,0
3/28/2004,null,null,null,null,null,null
3/29/2004,5068.85,5095.890137,5068.799805,5087.399902,5087.399902,0
3/30/2004,5087.40,5113.589844,5081.890137,5111.350098,5111.350098,0
3/31/2004,5109.86,5183.609863,5104.299805,5182.589844,5182.589844,0
4/1/2004,5182.74,5234.810059,5182.740234,5232.97998,5232.97998,0
4/4/2004,null,null,null,null,null,null
4/5/2004,5278.40,5313.220215,5274.040039,5311.209961,5311.209961,0
4/6/2004,5311.21,5332.879883,5285.410156,5303.569824,5303.569824,0
4/7/2004,5304.76,5321.620117,5253.819824,5278.700195,5278.700195,0
4/8/2004,5279.63,5304.919922,5275.459961,5297.819824,5297.819824,0
4/11/2004,null,null,null,null,null,null
4/12/2004,5363.12,5419.160156,5362.939941,5415.100098,5415.100098,0
4/13/2004,5415.10,5438.02002,5384.580078,5411.120117,5411.120117,0
4/14/2004,5411.12,5446.399902,5389.390137,5441.279785,5441.279785,0
4/15/2004,5441.28,5470.319824,5436.609863,5459.569824,5459.569824,0
4/18/2004,null,null,null,null,null,null
4/19/2004,5481.42,5550.299805,5478.890137,5549.609863,5549.609863,0
4/20/2004,5550.50,5633.299805,5538.870117,5616.640137,5616.640137,0
4/21/2004,5617.24,5637.25,5364.890137,5456.689941,5456.689941,0
4/22/2004,5456.84,5564.910156,5453.680176,5562.680176,5562.680176,0
4/25/2004,null,null,null,null,null,null
4/26/2004,5435.26,5446.040039,5406.25,5425.370117,5425.370117,0
4/27/2004,5424.92,5429.930176,5379.759766,5403.029785,5403.029785,0
4/28/2004,5403.18,5490.259766,5400.350098,5489.040039,5489.040039,0
4/29/2004,5489.04,5509.680176,5470.870117,5485.459961,5485.459961,0
5/2/2004,null,null,null,null,null,null
5/3/2004,5645.51,5770.100098,5641.669922,5721.319824,5721.319824,0
5/4/2004,5719.83,5811.490234,5678.439941,5728.060059,5728.060059,0
5/5/2004,5730.74,5822.180176,5730.740234,5775.77002,5775.77002,0
5/6/2004,5774.73,5806.310059,5771.22998,5802.910156,5802.910156,0
5/9/2004,null,null,null,null,null,null
5/10/2004,5916.20,5950.390137,5897.47998,5908.850098,5908.850098,0
5/11/2004,5908.85,5919.77002,5830.5,5871.350098,5871.350098,0
5/12/2004,5871.35,6001.089844,5869.27002,5989.810059,5989.810059,0
5/13/2004,5989.81,6038.490234,5988.939941,6016.5,6016.5,0
5/16/2004,null,null,null,null,null,null
5/17/2004,6257.82,6363.640137,6217.839844,6346.029785,6346.029785,0
5/18/2004,6346.03,6455.620117,6086.680176,6125.669922,6125.669922,0
5/19/2004,6124.48,6124.47998,5739.810059,5775.02002,5775.02002,0
5/20/2004,5772.87,6056.509766,5615.660156,6031.819824,6031.819824,0
5/23/2004,null,null,null,null,null,null
5/24/2004,5776.33,5776.419922,5525.779785,5552.370117,5552.370117,0
5/25/2004,5552.37,5725.859863,5501.180176,5583.839844,5583.839844,0
5/26/2004,5580.86,5582.299805,5331.700195,5349.109863,5349.109863,0
5/27/2004,5349.11,5349.180176,4992.629883,5114.049805,5114.049805,0
5/30/2004,null,null,null,null,null,null
5/31/2004,5584.44,5696.589844,5551.290039,5662.629883,5662.629883,0
6/1/2004,5662.48,5793.97998,5511.069824,5511.430176,5511.430176,0
6/2/2004,5511.43,5577.450195,5419.100098,5553.830078,5553.830078,0
6/3/2004,5553.78,5679.740234,5553.779785,5657.97998,5657.97998,0
6/6/2004,null,null,null,null,null,null
6/7/2004,5389.04,5493.129883,5315.589844,5460.540039,5460.540039,0
6/8/2004,5460.54,5575.779785,5443.910156,5525.910156,5525.910156,0
6/9/2004,5525.95,5549.169922,5470.350098,5536.180176,5536.180176,0
6/10/2004,5536.18,5602.509766,5536.140137,5602.509766,5602.509766,0
6/13/2004,null,null,null,null,null,null
6/14/2004,5563.98,5578.589844,5490.939941,5514.580078,5514.580078,0
6/15/2004,5514.58,5532.350098,5338.100098,5363.029785,5363.029785,0
6/16/2004,5363.03,5500.02002,5327.700195,5487.189941,5487.189941,0
6/17/2004,5488.08,5514.319824,5449.959961,5467.939941,5467.939941,0
6/20/2004,null,null,null,null,null,null
6/21/2004,5420.53,5477.560059,5401.140137,5475.549805,5475.549805,0
6/22/2004,5475.55,5556.040039,5470.350098,5547.209961,5547.209961,0
6/23/2004,5547.51,5601.470215,5547.509766,5579.419922,5579.419922,0
6/24/2004,5577.11,5611.160156,5574.879883,5604.859863,5604.859863,0
6/27/2004,null,null,null,null,null,null
6/28/2004,5644.07,5666.720215,5613.75,5622.540039,5622.540039,0
6/29/2004,5622.87,5677.700195,5619.52002,5672.120117,5672.120117,0
6/30/2004,5671.82,5715.870117,5658.169922,5712.740234,5712.740234,0
7/1/2004,5712.44,5745.870117,5697.240234,5745.75,5745.75,0
7/4/2004,null,null,null,null,null,null
7/5/2004,5819.79,5876.350098,5806.669922,5838.120117,5838.120117,0
7/6/2004,5837.82,5855,5824.470215,5849.399902,5849.399902,0
7/7/2004,5850.15,5913.430176,5837.950195,5900.100098,5900.100098,0
7/8/2004,5900.01,5930.950195,5898.399902,5921.27002,5921.27002,0
7/11/2004,null,null,null,null,null,null
7/12/2004,5942.26,5953.810059,5925.459961,5930.839844,5930.839844,0
7/13/2004,5931.00,5931.040039,5793.399902,5875.669922,5875.669922,0
7/14/2004,5875.82,5954.850098,5872.72998,5949.580078,5949.580078,0
7/15/2004,5949.58,5960.379883,5943.129883,5958.740234,5958.740234,0
7/18/2004,null,null,null,null,null,null
7/19/2004,5952.25,5981.589844,5918.439941,5971.330078,5971.330078,0
7/20/2004,5971.33,5982.600098,5920.299805,5960.370117,5960.370117,0
7/21/2004,5960.37,6024.120117,5938.259766,6023.790039,6023.790039,0
7/22/2004,6023.79,6059.459961,6022.060059,6041.700195,6041.700195,0
7/25/2004,null,null,null,null,null,null
7/26/2004,6094.33,6135.660156,6086.740234,6111.660156,6111.660156,0
7/27/2004,6111.66,6141.370117,6097.939941,6136.490234,6136.490234,0
7/28/2004,6136.56,6167.430176,6121.629883,6158.930176,6158.930176,0
7/29/2004,6158.93,6186.310059,6156.47998,6181.180176,6181.180176,0
8/1/2004,null,null,null,null,null,null
8/2/2004,6152.15,6173.72998,6130.259766,6167.779785,6167.779785,0
8/3/2004,6166.03,6172.27002,6153.370117,6166.649902,6166.649902,0
8/4/2004,6166.65,6180.180176,6154.629883,6179.529785,6179.529785,0
8/5/2004,6179.44,6196.160156,6167.680176,6195.560059,6195.560059,0
8/8/2004,null,null,null,null,null,null
8/9/2004,6203.47,6226.720215,6189.459961,6217.560059,6217.560059,0
8/10/2004,6217.56,6237.089844,6200.120117,6220.620117,6220.620117,0
8/11/2004,6218.99,6218.990234,6166.399902,6212.850098,6212.850098,0
8/12/2004,6212.85,6221.100098,6205.540039,6219.189941,6219.189941,0
8/15/2004,null,null,null,null,null,null
8/16/2004,6204.87,6249.970215,6204.870117,6234.709961,6234.709961,0
8/17/2004,6235.30,6270.439941,6219.089844,6270.419922,6270.419922,0
8/18/2004,6270.57,6303.560059,6259.200195,6303.459961,6303.459961,0
8/19/2004,6304.02,6320.910156,6291.549805,6312,6312,0
8/22/2004,null,null,null,null,null,null
8/23/2004,6320.54,6330.669922,6295.240234,6313.060059,6313.060059,0
8/24/2004,6313.06,6351.049805,6308.75,6335.709961,6335.709961,0
8/25/2004,6335.64,6395.47998,6322.779785,6379.709961,6379.709961,0
8/26/2004,6379.71,6384.850098,6356.069824,6382.109863,6382.109863,0
8/29/2004,null,null,null,null,null,null
8/30/2004,6328.77,6334.310059,6201.160156,6204.689941,6204.689941,0
8/31/2004,6204.54,6291.850098,6176.339844,6291.77002,6291.77002,0
9/1/2004,6291.77,6334.049805,6269.810059,6293.97998,6293.97998,0
9/2/2004,6293.98,6318.149902,6291.390137,6317.359863,6317.359863,0
9/5/2004,null,null,null,null,null,null
9/6/2004,6337.26,6370.25,6320.890137,6358.589844,6358.589844,0
9/7/2004,6356.96,6385,6350.560059,6376.359863,6376.359863,0
9/8/2004,6376.36,6408.370117,6364.649902,6406.689941,6406.689941,0
9/9/2004,6408.17,6427.029785,6388.620117,6396,6396,0
9/12/2004,null,null,null,null,null,null
9/13/2004,6419.17,6437.589844,6347.009766,6375.370117,6375.370117,0
9/14/2004,6376.11,6416.189941,6371.060059,6412.290039,6412.290039,0
9/15/2004,6412.29,6450.140137,6409.399902,6435.700195,6435.700195,0
9/16/2004,6435.70,6450.419922,6405.419922,6427.819824,6427.819824,0
9/19/2004,null,null,null,null,null,null
9/20/2004,6442.60,6499.209961,6411.540039,6495.040039,6495.040039,0
9/21/2004,6496.08,6532.279785,6495.089844,6503.430176,6503.430176,0
9/22/2004,6503.43,6513.779785,6467.52002,6503.680176,6503.680176,0
9/23/2004,6501.61,6523.5,6490.450195,6519.129883,6519.129883,0
9/26/2004,null,null,null,null,null,null
9/27/2004,6485.85,6526.859863,6481.589844,6488.850098,6488.850098,0
9/28/2004,6489.03,6518.700195,6484.189941,6501.899902,6501.899902,0
9/29/2004,6502.05,6566.529785,6499.830078,6554.279785,6554.279785,0
9/30/2004,6554.28,6596.549805,6547.319824,6593.759766,6593.759766,0
10/3/2004,null,null,null,null,null,null
10/4/2004,6673.04,6728.339844,6630.580078,6654.709961,6654.709961,0
10/5/2004,6654.12,6659.620117,6427.049805,6596.890137,6596.890137,0
10/6/2004,6595.85,6633.379883,6481.629883,6566.080078,6566.080078,0
10/7/2004,6569.96,6607.450195,6569.950195,6596.140137,6596.140137,0
10/10/2004,null,null,null,null,null,null
10/11/2004,6607.55,6707.649902,6607.549805,6706.339844,6706.339844,0
10/12/2004,6705.16,6755.52002,6686.600098,6704.02002,6704.02002,0
10/13/2004,6684.14,6709.169922,6637.97998,6670.060059,6670.060059,0
10/14/2004,6670.21,6678.140137,6631.859863,6666.149902,6666.149902,0
10/17/2004,null,null,null,null,null,null
10/18/2004,6775.72,6798.790039,6732.740234,6775.669922,6775.669922,0
10/19/2004,6775.67,6847.709961,6766.560059,6827.399902,6827.399902,0
10/20/2004,6827.55,6977.819824,6826.069824,6969.850098,6969.850098,0
10/21/2004,6969.85,6999.720215,6935.25,6949.859863,6949.859863,0
10/24/2004,null,null,null,null,null,null
10/25/2004,7198.73,7246.140137,7110.009766,7152.97998,7152.97998,0
10/26/2004,7152.98,7173.22998,7116.22998,7130.720215,7130.720215,0
10/27/2004,7130.72,7235.209961,7123.080078,7201.240234,7201.240234,0
10/28/2004,7201.24,7231.430176,7198.370117,7210,7210,0
10/31/2004,null,null,null,null,null,null
11/1/2004,7359.49,7446.279785,7333.379883,7341.850098,7341.850098,0
11/2/2004,7339.48,7361.220215,7319.830078,7328.600098,7328.600098,0
11/3/2004,7328.60,7412.129883,7317.319824,7408.080078,7408.080078,0
11/4/2004,7410.45,7474.580078,7409.709961,7463.970215,7463.970215,0
11/7/2004,null,null,null,null,null,null
11/8/2004,7690.08,7717.299805,7647.830078,7673.629883,7673.629883,0
11/9/2004,7673.63,7691.040039,7647.52002,7653.040039,7653.040039,0
11/10/2004,7653.04,7738.910156,7621.02002,7733.990234,7733.990234,0
11/11/2004,7733.99,7733.990234,7733.990234,7733.990234,7733.990234,0
11/14/2004,null,null,null,null,null,null
11/15/2004,7733.99,7733.990234,7733.990234,7733.990234,7733.990234,0
11/16/2004,7733.99,7733.990234,7733.990234,7733.990234,7733.990234,0
11/17/2004,7733.99,7733.990234,7733.990234,7733.990234,7733.990234,0
11/18/2004,7733.99,7733.990234,7733.990234,7733.990234,7733.990234,0
11/21/2004,null,null,null,null,null,null
11/22/2004,7963.55,8094.02002,7963.549805,8086.290039,8086.290039,0
11/23/2004,8086.88,8170.77002,8060.410156,8146.959961,8146.959961,0
11/24/2004,8149.92,8269.900391,8135.109863,8256.80957,8256.80957,0
11/25/2004,8136.04,8205.339844,8099.390137,8127.540039,8127.540039,0
11/28/2004,null,null,null,null,null,null
11/29/2004,8370.78,8382.080078,8333.5,8375.450195,8375.450195,0
11/30/2004,8375.45,8385.759766,8248.110352,8329.700195,8329.700195,0
12/1/2004,8327.33,8346.480469,8264.509766,8266.709961,8266.709961,0
12/2/2004,8265.82,8268.480469,8131.830078,8158.52002,8158.52002,0
12/5/2004,null,null,null,null,null,null
12/6/2004,7961.99,8060.419922,7810.080078,7876.609863,7876.609863,0
12/7/2004,7875.59,7911.939941,7805.959961,7810.810059,7810.810059,0
12/8/2004,7810.51,7815.580078,7590.5,7736.950195,7736.950195,0
12/9/2004,7737.54,7801.899902,7672.640137,7693.970215,7693.970215,0
12/12/2004,null,null,null,null,null,null
12/13/2004,7767.32,7971.080078,7754.680176,7970.100098,7970.100098,0
12/14/2004,7995.80,8131.399902,7980.700195,8020.350098,8020.350098,0
12/15/2004,8019.76,8163.919922,7966.870117,8127.410156,8127.410156,0
12/16/2004,8130.22,8207.120117,8126.609863,8175.759766,8175.759766,0
12/19/2004,null,null,null,null,null,null
12/20/2004,8326.31,8358.889648,8149.169922,8155.299805,8155.299805,0
12/21/2004,8161.50,8213.179688,8102.72998,8131.879883,8131.879883,0
12/22/2004,8131.88,8171.200195,8082.839844,8168.870117,8168.870117,0
12/23/2004,8169.76,8169.759766,8123.069824,8150.240234,8150.240234,0
12/26/2004,null,null,null,null,null,null
12/27/2004,8065.92,8066.080078,7827.350098,7889.279785,7889.279785,0
12/28/2004,7891.50,8087.589844,7812.529785,8087.589844,8087.589844,0
12/29/2004,8087.89,8162.680176,8023.709961,8133.25,8133.25,0
12/30/2004,8133.25,8209.740234,8102.819824,8206.230469,8206.230469,0
1/2/2005,null,null,null,null,null,null
1/3/2005,8168.14,8178.560059,8121.47998,8149.669922,8149.669922,0
1/4/2005,8149.97,8156.529785,8088.810059,8113.509766,8113.509766,0
1/5/2005,8113.51,8165.209961,8112.75,8134.72998,8134.72998,0
1/6/2005,8134.73,8142.290039,8109.330078,8142.049805,8142.049805,0
1/9/2005,null,null,null,null,null,null
1/10/2005,7937.68,7990.97998,7866.040039,7915.299805,7915.299805,0
1/11/2005,7957.56,8015.629883,7942.560059,8015.629883,8015.629883,0
1/12/2005,8014.06,8117.569824,7989.740234,8112.970215,8112.970215,0
1/13/2005,8112.97,8128.419922,8057.990234,8061.990234,8061.990234,0
1/16/2005,null,null,null,null,null,null
1/17/2005,7956.22,7979.72998,7938.22998,7962.080078,7962.080078,0
1/18/2005,7962.08,7986.25,7901.209961,7904.5,7904.5,0
1/19/2005,7904.50,8118.959961,7904.5,8117.689941,8117.689941,0
1/20/2005,8117.69,8117.689941,8117.689941,8117.689941,8117.689941,0
1/23/2005,null,null,null,null,null,null
1/24/2005,8117.69,8117.689941,8117.689941,8117.689941,8117.689941,0
1/25/2005,8117.69,8117.689941,8117.689941,8117.689941,8117.689941,0
1/26/2005,8117.69,8117.689941,8117.689941,8117.689941,8117.689941,0
1/27/2005,8117.69,8117.689941,8117.689941,8117.689941,8117.689941,0
1/30/2005,null,null,null,null,null,null
1/31/2005,8237.76,8328.75,8209.209961,8231.94043,8231.94043,0
2/1/2005,8231.94,8293.870117,8222.879883,8255.040039,8255.040039,0
2/2/2005,8255.04,8294.44043,8192.580078,8206.589844,8206.589844,0
2/3/2005,8206.40,8228.849609,8144.379883,8228.200195,8228.200195,0
2/6/2005,null,null,null,null,null,null
2/7/2005,8167.41,8257.120117,8115.220215,8234.740234,8234.740234,0
2/8/2005,8235.45,8295.349609,8214.429688,8236.230469,8236.230469,0
2/9/2005,8237.37,8335.30957,8225.160156,8330.320313,8330.320313,0
2/10/2005,8331.03,8410,8322.5,8402.820313,8402.820313,0
2/13/2005,null,null,null,null,null,null
2/14/2005,8553.09,8634.269531,8515.639648,8612.879883,8612.879883,0
2/15/2005,8614.02,8740.219727,8613.759766,8693.450195,8693.450195,0
2/16/2005,8694.73,8818,8662.80957,8745.05957,8745.05957,0
2/17/2005,8749.62,8791.139648,8743.80957,8786.719727,8786.719727,0
2/20/2005,null,null,null,null,null,null
2/21/2005,8699.59,8764.320313,8680.820313,8741.740234,8741.740234,0
2/22/2005,8733.73,8802.669922,8730.660156,8782.719727,8782.719727,0
2/23/2005,8782.01,8844.519531,8780.400391,8826.480469,8826.480469,0
2/24/2005,8826.48,8878.94043,8817.400391,8867.450195,8867.450195,0
2/27/2005,null,null,null,null,null,null
2/28/2005,9008.53,9097.080078,9001.860352,9096.230469,9096.230469,0
3/1/2005,9098.37,9132.55957,9035.900391,9107.950195,9107.950195,0
3/2/2005,9110.09,9112.910156,9014.650391,9055.650391,9055.650391,0
3/3/2005,9055.65,9133.799805,9054.94043,9124.769531,9124.769531,0
3/6/2005,null,null,null,null,null,null
3/7/2005,9339.18,9402.509766,9297.570313,9402.150391,9402.150391,0
3/8/2005,9401.79,9518.75,9391.509766,9500.379883,9500.379883,0
3/9/2005,9501.09,9552.480469,9387.169922,9402.700195,9402.700195,0
3/10/2005,9402.70,9455.129883,9390.049805,9432.410156,9432.410156,0
3/13/2005,null,null,null,null,null,null
3/14/2005,9742.15,9919.969727,9685.490234,9917.259766,9917.259766,0
3/15/2005,9917.44,9942.169922,9765.629883,9837.929688,9837.929688,0
3/16/2005,9837.93,9965.980469,9817.80957,9930.269531,9930.269531,0
3/17/2005,9928.85,10045.79004,9920.129883,10030.29004,10030.29004,0
3/20/2005,null,null,null,null,null,null
3/21/2005,9997.13,10287.30957,9976.969727,10174.84961,10174.84961,0
3/22/2005,10174.85,10320.29981,10172,10320.19043,10320.19043,0
3/23/2005,10320.90,10447.08008,10296.30957,10423.91992,10423.91992,0
3/24/2005,10425.52,10445.11035,10370.12988,10406.07031,10406.07031,0
3/27/2005,null,null,null,null,null,null
3/28/2005,10615.98,10776.00977,10580.80957,10613.79004,10613.79004,0
3/29/2005,10614.15,10744.7002,10540.75,10677.09961,10677.09961,0
3/30/2005,10677.63,10872.12988,10677.08984,10853.94043,10853.94043,0
3/31/2005,10853.86,10978.46973,10439.70996,10499.25977,10499.25977,0
4/3/2005,null,null,null,null,null,null
4/4/2005,10905.73,11175.90039,10870.19043,11172.41016,11172.41016,0
4/5/2005,11178.82,11596.96973,11178.82031,11549.55957,11549.55957,0
4/6/2005,11554.54,11704.62012,11351.9502,11485.40039,11485.40039,0
4/7/2005,11485.40,11696.75,11464.13965,11694.83984,11694.83984,0
4/10/2005,null,null,null,null,null,null
4/11/2005,11967.15,11996.99023,11757.99023,11807.57031,11807.57031,0
4/12/2005,11802.59,11806.34961,11378.84961,11448.76953,11448.76953,0
4/13/2005,11451.62,11772.33984,11362.80957,11763.36035,11763.36035,0
4/14/2005,11763.15,11867.37988,11637.4502,11655.41992,11655.41992,0
4/17/2005,null,null,null,null,null,null
4/18/2005,11362.13,11362.4502,11148.46973,11322.37988,11322.37988,0
4/19/2005,11323.09,11388.41016,10613.66016,10811.54004,10811.54004,0
4/20/2005,10812.25,11265.41992,10768.90039,11249.28027,11249.28027,0
4/21/2005,11249.28,11334.46973,11097.12988,11328.79004,11328.79004,0
4/24/2005,null,null,null,null,null,null
4/25/2005,11794.69,11859.25977,11722.29004,11854.01953,11854.01953,0
4/26/2005,11850.11,11893.29004,11760.96973,11814.83984,11814.83984,0
4/27/2005,11813.95,11818.69043,11628.45996,11640.54981,11640.54981,0
4/28/2005,11640.55,11642.36035,11436.23047,11543.90039,11543.90039,0
5/1/2005,null,null,null,null,null,null
5/2/2005,11288.75,11305.00977,11056.41992,11131.59961,11131.59961,0
5/3/2005,11129.11,11294.28027,11128.90039,11248.04004,11248.04004,0
5/4/2005,11248.04,11248.04004,11167.50977,11198.80957,11198.80957,0
5/5/2005,11200.23,11309.05957,11197.86035,11259.88965,11259.88965,0
5/8/2005,null,null,null,null,null,null
5/9/2005,11471.45,11727.30957,11470.04981,11681.90039,11681.90039,0
5/10/2005,11683.86,11880.92969,11678.67969,11864.03027,11864.03027,0
5/11/2005,11864.03,11913.91992,11846.15039,11870.84961,11870.84961,0
5/12/2005,11869.07,11869.62988,11753.25,11816.37012,11816.37012,0
5/15/2005,null,null,null,null,null,null
5/16/2005,11878.76,12045.54981,11869.71973,11951.38965,11951.38965,0
5/17/2005,11950.68,12347.98047,11944.34961,12342.13965,12342.13965,0
5/18/2005,12346.05,12523.11035,12344.90039,12491.40039,12491.40039,0
5/19/2005,12494.07,12494.13965,12313.41016,12369.04004,12369.04004,0
5/22/2005,null,null,null,null,null,null
5/23/2005,12739.82,12744.98047,12441.75977,12533.08984,12533.08984,0
5/24/2005,12533.27,12669.55957,12394.17969,12547.71973,12547.71973,0
5/25/2005,12568.36,12575.84961,11870.62012,12216.95996,12216.95996,0
5/26/2005,12215.00,12508.50977,12089.12988,12477.61035,12477.61035,0
5/29/2005,null,null,null,null,null,null
5/30/2005,12078.99,12180.92969,11694.92969,11920.15039,11920.15039,0
5/31/2005,11921.93,12135.82031,11879.73047,12019.67969,12019.67969,0
6/1/2005,12019.85,12479.78027,12014.23047,12413.91016,12413.91016,0
6/2/2005,12413.91,12546.58008,12407.26953,12488.76953,12488.76953,0
6/5/2005,null,null,null,null,null,null
6/6/2005,12792.54,12943,12547.78027,12795.33008,12795.33008,0
6/7/2005,12790.47,12952.54981,12732.03027,12911.16016,12911.16016,0
6/8/2005,12911.16,13042.50977,12857.76953,12997.04004,12997.04004,0
6/9/2005,12997.56,13057.37012,12942.83008,12989.25977,12989.25977,0
6/12/2005,null,null,null,null,null,null
6/13/2005,13206.10,13237.57031,13032.05957,13153.71973,13153.71973,0
6/14/2005,13153.72,13263.38965,13097.04004,13262.41992,13262.41992,0
6/15/2005,13256.02,13317.42969,13173.66992,13183.95996,13183.95996,0
6/16/2005,13182.75,13304.88965,13133.62988,13288.87012,13288.87012,0
6/19/2005,null,null,null,null,null,null
6/20/2005,13510.42,13822.87988,13417.17969,13798.5,13798.5,0
6/21/2005,13798.29,13917.49023,13511.23047,13731.04981,13731.04981,0
6/22/2005,13731.22,13731.21973,13241.51953,13353.11035,13353.11035,0
6/23/2005,13353.11,13686.05957,13285.59961,13679.04004,13679.04004,0
6/26/2005,null,null,null,null,null,null
6/27/2005,13506.16,13595.69043,13419.50977,13582.12988,13582.12988,0
6/28/2005,13577.98,13715.51953,13560.48047,13694.26953,13694.26953,0
6/29/2005,13576.84,13607.41992,13240.83984,13391.29004,13391.29004,0
6/30/2005,13391.29,13466.25,13268.44043,13454.76953,13454.76953,0
7/3/2005,null,null,null,null,null,null
7/4/2005,13025.75,13228.92969,12881.86035,13212.38965,13212.38965,0
7/5/2005,13212.39,13286.83984,12959.03027,13016.37012,13016.37012,0
7/6/2005,13016.34,13021.01953,12756.87988,12808.01953,12808.01953,0
7/7/2005,12802.72,12862.16016,12718.5,12729.04981,12729.04981,0
7/10/2005,null,null,null,null,null,null
7/11/2005,12500.67,12641.2002,12233.61035,12252.51953,12252.51953,0
7/12/2005,12252.52,12252.51953,11818.54981,12101.09961,12101.09961,0
7/13/2005,12101.10,12633.15039,12084.20996,12629.05957,12629.05957,0
7/14/2005,12635.12,12755.69043,12405.63965,12538.87012,12538.87012,0
7/17/2005,null,null,null,null,null,null
7/18/2005,12071.36,12074.50977,11560.92969,11582.62012,11582.62012,0
7/19/2005,11582.62,12219.87988,11582.62012,12071.38965,12071.38965,0
7/20/2005,12068.45,12287.75,11977.09961,12226.29981,12226.29981,0
7/21/2005,12226.30,12286.87012,12134.26953,12177.59961,12177.59961,0
7/24/2005,null,null,null,null,null,null
7/25/2005,12432.18,12620.30957,12427.90039,12574.91992,12574.91992,0
7/26/2005,12577.69,12749.04981,12543.24023,12741.74023,12741.74023,0
7/27/2005,12741.74,12812.78027,12705.21973,12812.41016,12812.41016,0
7/28/2005,12812.41,12880.16992,12731.58008,12876.59961,12876.59961,0
7/31/2005,null,null,null,null,null,null
8/1/2005,13184.52,13267.13965,12405.08984,13266.71973,13266.71973,0
8/2/2005,13266.37,13556.75977,13262.29981,13511.58008,13511.58008,0
8/3/2005,13513.31,13678.71973,13482.2002,13550.26953,13550.26953,0
8/4/2005,13545.60,13597.70996,13487.83984,13597.33008,13597.33008,0
8/7/2005,null,null,null,null,null,null
8/8/2005,13696.03,13854.08008,13680.79981,13853.65039,13853.65039,0
8/9/2005,13850.88,13898.92969,13777.25,13809.86035,13809.86035,0
8/10/2005,13807.78,13846.19043,13736.95996,13806.15039,13806.15039,0
8/11/2005,13806.15,13939.17969,13806.15039,13930.49023,13930.49023,0
8/14/2005,null,null,null,null,null,null
8/15/2005,14347.17,14388.51953,14226.12988,14255.53027,14255.53027,0
8/16/2005,14255.53,14287.26953,14120.61035,14169.20996,14169.20996,0
8/17/2005,14170.42,14310.54981,14136.25977,14228.98047,14228.98047,0
8/18/2005,14230.19,14327.69043,14204.67969,14313.83008,14313.83008,0
8/21/2005,null,null,null,null,null,null
8/22/2005,14659.87,14787.99023,14652.12988,14743.7002,14743.7002,0
8/23/2005,14745.26,14783.41016,14543.51953,14587.91016,14587.91016,0
8/24/2005,14586.01,14663.23047,14499.69043,14656.59961,14656.59961,0
8/25/2005,14653.83,14841.86035,14647.51953,14833.69043,14833.69043,0
8/28/2005,null,null,null,null,null,null
8/29/2005,14854.13,15041.00977,14837.50977,14900.86035,14900.86035,0
8/30/2005,14900.86,14910.01953,14731.17969,14834.32031,14834.32031,0
8/31/2005,14830.34,14870.08984,14789.29981,14857.21973,14857.21973,0
9/1/2005,14857.57,14871.26953,14786.62988,14858.34961,14858.34961,0
9/4/2005,null,null,null,null,null,null
9/5/2005,14607.90,14673.37988,14502.51953,14518.16992,14518.16992,0
9/6/2005,14517.48,14517.48047,14172.57031,14218.11035,14218.11035,0
9/7/2005,14214.82,14380.48047,14159.00977,14308.67969,14308.67969,0
9/8/2005,14300.97,14300.96973,14216.79981,14272.96973,14272.96973,0
9/11/2005,null,null,null,null,null,null
9/12/2005,14748.80,14842.62012,14722.62012,14770.33008,14770.33008,0
9/13/2005,14768.43,14805.4502,14717.12988,14800.69043,14800.69043,0
9/14/2005,14800.69,14895.96973,14754.2002,14818.96973,14818.96973,0
9/15/2005,14818.97,14973.30957,14808.71973,14958.09961,14958.09961,0
9/18/2005,null,null,null,null,null,null
9/19/2005,14919.40,15015.23047,14843.65039,15001.44043,15001.44043,0
9/20/2005,14999.20,15054.11035,14944.80957,15009.83984,15009.83984,0
9/21/2005,15007.26,15119.69043,14964.37012,15029.58008,15029.58008,0
9/22/2005,15029.58,15050.45996,14988.62012,15050.42969,15050.42969,0
9/25/2005,null,null,null,null,null,null
9/26/2005,14883.84,14930.59961,14689.58008,14809.13965,14809.13965,0
9/27/2005,14809.14,14989.09961,14786.90039,14957.70996,14957.70996,0
9/28/2005,14955.30,14994.54981,14862.92969,14951.57031,14951.57031,0
9/29/2005,14951.05,15041.37012,14937.58984,15029.95996,15029.95996,0
10/2/2005,null,null,null,null,null,null
